contigName	contigLen	totalAvgDepth	mapped_sorted.bam	mapped_sorted.bam-var
contig_10664	14082	1.62547	1.62547	4.64827
contig_10665	10953	1.91808	1.91808	1.02373
contig_10666	17164	0.779123	0.779123	1.27165
contig_10667	12457	1.14504	1.14504	2.25408
contig_10668	12446	2.36768	2.36768	1.81761
contig_1067	5815	1.82136	1.82136	2.10306
contig_10670	9501	1.60304	1.60304	0.455477
contig_10671	24802	2.62027	2.62027	20.0425
contig_10672	6553	2.77526	2.77526	4.71983
contig_10673	5322	1.58894	1.58894	1.61558
contig_10676	5996	0.386931	0.386931	0.514364
contig_10677	46266	1.53472	1.53472	3.01444
contig_10678	14485	1.3947	1.3947	2.38824
contig_10679	6122	1.11654	1.11654	0.709591
contig_1068	11370	0.605169	0.605169	0.964903
contig_10680	8634	1.06518	1.06518	0.698724
contig_10681	48984	1.12039	1.12039	2.42564
contig_10682	150100	1.83552	1.83552	3.36406
contig_10683	40007	2.67386	2.67386	5.02239
contig_10684	51259	1.40691	1.40691	2.00566
contig_10685	54734	3.37537	3.37537	3.6498
contig_10686	30068	7.23548	7.23548	17.4214
contig_10687	60384	2.44146	2.44146	4.40902
contig_10688	5816	1.54765	1.54765	2.76862
contig_1069	29826	1.90497	1.90497	2.23482
contig_10690	139930	2.64871	2.64871	3.43775
contig_10691	10932	1.32387	1.32387	1.16077
contig_10692	6902	0.740521	0.740521	0.779368
contig_10693	11308	1.06713	1.06713	0.218575
contig_10694	6938	2.27799	2.27799	0.907403
contig_10697	82997	2.46155	2.46155	3.50832
contig_10698	10528	1.02814	1.02814	0.485304
contig_10699	36352	2.37122	2.37122	1.85696
contig_1070	24832	1.83133	1.83133	3.20492
contig_10703	11752	2.10826	2.10826	1.49704
contig_10704	354036	11.6452	11.6452	13.398
contig_10705	13620	3.71448	3.71448	16.4637
contig_10706	18150	3.92978	3.92978	26.6229
contig_10707	34485	3.17452	3.17452	4.00995
contig_10708	10420	0.338948	0.338948	0.433424
contig_10709	8835	0.85285	0.85285	1.44222
contig_1071	7895	1.16114	1.16114	1.86524
contig_10710	33843	1.10881	1.10881	2.68204
contig_10711	8782	0.881603	0.881603	1.0763
contig_10712	50843	1.1156	1.1156	3.24098
contig_10714	19954	0.249293	0.249293	0.333257
contig_10715	25604	1.41314	1.41314	1.61038
contig_10717	20803	2.29812	2.29812	2.04979
contig_10718	22227	1.99601	1.99601	1.46313
contig_10719	253910	3.32109	3.32109	4.54452
contig_1072	10831	1.39023	1.39023	1.20461
contig_10720	9442	1.06414	1.06414	0.939962
contig_10721	16286	1.82623	1.82623	2.73963
contig_10722	11864	2.91779	2.91779	3.68123
contig_10724	6822	0.74955	0.74955	0.77957
contig_10726	18137	1.70045	1.70045	1.93681
contig_10727	85573	4.83585	4.83585	11.0824
contig_1073	19006	1.79317	1.79317	1.22313
contig_10734	41872	1.88316	1.88316	1.56811
contig_10735	8279	0.131751	0.131751	0.21702
contig_10736	216001	4.54856	4.54856	11.2722
contig_10739	56841	2.61512	2.61512	4.68049
contig_10740	12200	2.76838	2.76838	5.17702
contig_10741	32221	3.06529	3.06529	9.6843
contig_10742	16849	1.93988	1.93988	1.80211
contig_10743	43312	1.61749	1.61749	2.14396
contig_10745	7124	1.14554	1.14554	0.86577
contig_10746	13152	2.23942	2.23942	2.61042
contig_10747	5421	0.983684	0.983684	0.579625
contig_10748	5987	0.487922	0.487922	0.711516
contig_10749	6281	0.662698	0.662698	0.384737
contig_1075	29882	1.06925	1.06925	2.02258
contig_10751	11207	4.39785	4.39785	49.573
contig_10752	19945	1.37954	1.37954	2.33633
contig_10753	23901	1.4855	1.4855	1.58257
contig_10755	18238	0.36831	0.36831	0.605047
contig_10756	43660	1.167	1.167	1.97329
contig_10757	9999	3.23221	3.23221	16.0555
contig_10758	11166	2.67202	2.67202	1.48751
contig_10759	10673	0.954006	0.954006	0.796392
contig_1076	29251	7.53362	7.53362	20.6171
contig_10760	11533	1.55275	1.55275	0.762707
contig_10761	13154	1.92341	1.92341	1.24183
contig_10762	10792	0.482146	0.482146	0.482565
contig_10763	11140	1.55278	1.55278	1.72282
contig_10764	12933	0.642494	0.642494	0.658766
contig_10765	7263	0.00435822	0.00435822	0.00433983
contig_10766	8246	1.18318	1.18318	0.391753
contig_10767	8880	1.73058	1.73058	0.811843
contig_10768	8378	2.14706	2.14706	0.65154
contig_1077	19607	0.852392	0.852392	0.831489
contig_10770	19478	1.32466	1.32466	1.9779
contig_10772	11537	1.55994	1.55994	1.08697
contig_10773	7237	1.13405	1.13405	1.85927
contig_10774	7158	0.422945	0.422945	0.244106
contig_10775	12128	0.205961	0.205961	0.360948
contig_10776	25445	3.01866	3.01866	5.79535
contig_10777	6598	1.279	1.279	0.361579
contig_10778	39015	1.97934	1.97934	2.92916
contig_10779	32781	0.792222	0.792222	1.08721
contig_1078	53558	2.12833	2.12833	1.45785
contig_10781	22878	1.35714	1.35714	1.71655
contig_10782	9090	1.00313	1.00313	1.24894
contig_10783	14059	1.05335	1.05335	1.40981
contig_10784	10000	0	0	0
contig_10785	9553	2.79794	2.79794	3.47491
contig_10786	10314	0.408107	0.408107	0.428909
contig_10787	11319	0.0380518	0.0380518	0.0366071
contig_10788	12743	0.476058	0.476058	0.78005
contig_1079	15217	0.888365	0.888365	0.605423
contig_10790	17186	1.8455	1.8455	1.96237
contig_10791	16274	0.867031	0.867031	0.533851
contig_10792	16557	1.63272	1.63272	1.35836
contig_10794	8463	0.950559	0.950559	0.757782
contig_10797	10071	1.29009	1.29009	0.518807
contig_10798	76641	0.931979	0.931979	1.64296
contig_1080	78169	2.43941	2.43941	11.2625
contig_10801	13760	1.04364	1.04364	0.659265
contig_10802	27308	0.518779	0.518779	2.05028
contig_10803	6697	0	0	0
contig_10804	9161	1.28831	1.28831	0.997411
contig_10805	109913	2.45752	2.45752	2.19197
contig_10806	7112	0.143637	0.143637	0.123021
contig_10807	11946	2.77543	2.77543	7.83224
contig_10808	12233	0.492593	0.492593	0.90111
contig_10809	9318	1.53054	1.53054	0.586178
contig_1081	39097	0.637456	0.637456	0.733869
contig_10810	9322	0.720236	0.720236	0.405652
contig_10813	9658	0.359907	0.359907	0.230383
contig_10814	7672	1.11779	1.11779	0.547764
contig_10815	14898	0.676092	0.676092	0.507061
contig_10816	11143	0.548622	0.548622	0.477063
contig_10817	21873	1.00631	1.00631	1.75733
contig_10819	11027	1.97361	1.97361	1.29774
contig_10820	24618	2.15735	2.15735	2.02367
contig_10821	9362	2.48448	2.48448	1.51736
contig_10822	6270	2.91634	2.91634	3.35857
contig_10823	21907	0.677805	0.677805	0.484959
contig_10824	6615	0.446249	0.446249	0.494715
contig_10825	10740	1.62087	1.62087	1.39844
contig_10826	6873	0.434181	0.434181	0.245711
contig_10827	6717	1.11025	1.11025	0.498684
contig_10828	52752	3.2233	3.2233	2.93851
contig_10829	79908	2.41132	2.41132	6.46299
contig_10830	8863	0.977964	0.977964	0.798638
contig_10833	9811	2.77093	2.77093	4.837
contig_10834	7372	1.88632	1.88632	0.100783
contig_10835	19684	3.4014	3.4014	4.18991
contig_10836	8252	1.28376	1.28376	1.30853
contig_10838	10216	4.83052	4.83052	70.8214
contig_10839	19516	0.904214	0.904214	2.24075
contig_1084	126732	4.64235	4.64235	15.0667
contig_10841	203687	3.66156	3.66156	5.45508
contig_10843	14271	2.79187	2.79187	2.65558
contig_10844	14409	2.251	2.251	1.23625
contig_10845	10809	0.388217	0.388217	1.46647
contig_10846	38957	3.43892	3.43892	7.89811
contig_10847	5560	0.327911	0.327911	0.527237
contig_10848	25021	1.89972	1.89972	3.14188
contig_10849	40655	1.94087	1.94087	2.85215
contig_1085	9172	1.67402	1.67402	1.47819
contig_10850	9118	0.388827	0.388827	0.388882
contig_10851	9212	1.92893	1.92893	4.94298
contig_10852	50040	0.933213	0.933213	1.97205
contig_10853	5525	1.38679	1.38679	1.49848
contig_10854	12178	2.0143	2.0143	1.46344
contig_10855	5285	0.097371	0.097371	0.0879066
contig_10856	12950	3.34742	3.34742	4.42109
contig_10857	5916	0.841311	0.841311	2.15107
contig_10858	18541	0.285574	0.285574	0.482218
contig_10859	17147	0.530976	0.530976	0.902937
contig_1086	5306	0.720132	0.720132	2.25662
contig_10860	7467	1.35288	1.35288	1.64118
contig_10861	20272	1.34753	1.34753	1.87003
contig_10862	15852	1.2387	1.2387	2.15356
contig_10863	17087	5.79129	5.79129	3.97599
contig_10865	15559	2.1773	2.1773	1.48274
contig_10866	16249	2.03547	2.03547	1.15803
contig_10867	5851	0.35064	0.35064	0.508481
contig_10868	45452	0.2186	0.2186	0.291253
contig_10869	61965	2.04813	2.04813	3.49935
contig_10870	11074	1.31362	1.31362	0.857327
contig_10871	5032	2.08746	2.08746	0.330201
contig_10872	7977	0.811678	0.811678	0.990794
contig_10873	26779	2.63378	2.63378	8.02031
contig_10874	23474	3.24254	3.24254	6.20148
contig_10875	13421	2.42973	2.42973	4.4504
contig_10876	9237	1.99472	1.99472	2.46142
contig_10877	69193	1.16081	1.16081	2.02683
contig_10878	10914	0.357581	0.357581	0.442712
contig_10879	15359	0.665658	0.665658	0.98745
contig_1088	15737	3.40091	3.40091	3.99515
contig_10880	6086	0.325977	0.325977	0.334627
contig_10881	8518	1.36424	1.36424	1.14045
contig_10882	15359	2.1006	2.1006	6.14741
contig_10883	18402	1.02942	1.02942	1.91708
contig_10884	38027	2.34644	2.34644	4.57322
contig_10885	21187	1.21267	1.21267	2.66361
contig_10887	7237	0.613377	0.613377	0.547909
contig_10888	16404	0.675218	0.675218	0.641937
contig_1089	29197	4.62354	4.62354	14.3928
contig_10890	11875	0.171514	0.171514	0.227571
contig_10891	6321	1.16885	1.16885	0.370522
contig_10892	9251	0.72113	0.72113	0.350807
contig_10894	38498	0.858506	0.858506	1.57295
contig_10896	6844	1.43651	1.43651	0.566622
contig_10897	14535	4.07647	4.07647	8.68349
contig_10898	13351	0.641391	0.641391	0.56533
contig_10899	12036	1.54636	1.54636	1.1902
contig_10900	31934	1.69743	1.69743	2.08903
contig_10901	154612	1.88764	1.88764	4.29063
contig_10902	13923	0.715458	0.715458	0.773475
contig_10904	8234	0.557026	0.557026	0.607051
contig_10905	146382	2.08422	2.08422	3.67134
contig_10906	12918	0.900689	0.900689	0.634061
contig_10907	14631	1.25813	1.25813	0.802195
contig_10908	6257	0.948747	0.948747	0.952009
contig_10909	12530	0.445961	0.445961	0.41107
contig_10912	6044	1.22243	1.22243	0.293786
contig_10913	17490	0.102768	0.102768	0.192533
contig_10914	6453	2.68063	2.68063	4.77996
contig_10915	11669	1.12822	1.12822	0.771785
contig_10916	29425	1.18432	1.18432	1.20256
contig_10917	13105	1.4369	1.4369	1.31855
contig_10918	8435	1.12106	1.12106	0.747646
contig_10919	64559	1.87156	1.87156	2.5778
contig_10922	20377	3.1364	3.1364	7.13772
contig_10923	8859	2.04983	2.04983	0.59166
contig_10924	13442	2.39994	2.39994	1.76355
contig_10925	7069	1.08874	1.08874	1.841
contig_10926	20862	0.949546	0.949546	1.04755
contig_10927	24849	1.04976	1.04976	1.23519
contig_10928	7575	1.88283	1.88283	1.83697
contig_10929	17265	2.14987	2.14987	1.68627
contig_1093	11344	6.48008	6.48008	50.8563
contig_10930	82151	1.63864	1.63864	4.3425
contig_10931	5927	1.72754	1.72754	1.00711
contig_10932	11526	0.794831	0.794831	0.958178
contig_10934	14597	3.88143	3.88143	3.47125
contig_10935	24234	0.448846	0.448846	0.756624
contig_10936	7065	1.46262	1.46262	0.741544
contig_10937	7808	0.797206	0.797206	1.12954
contig_10939	23368	2.02554	2.02554	1.17142
contig_1094	92715	4.29853	4.29853	13.3023
contig_10940	36920	1.55048	1.55048	1.27335
contig_10941	370454	10.2805	10.2805	17.0757
contig_10942	6056	2.09363	2.09363	0.726039
contig_10943	9359	1.7345	1.7345	0.686978
contig_10944	8636	0.394179	0.394179	0.544271
contig_10945	16343	0.155252	0.155252	0.348261
contig_10946	9299	0.512952	0.512952	0.449065
contig_10948	16139	1.09919	1.09919	1.03114
contig_10949	23787	3.16428	3.16428	5.45463
contig_1095	17993	3.77924	3.77924	22.1745
contig_10950	12917	1.44286	1.44286	0.55008
contig_10951	76890	3.06685	3.06685	3.54009
contig_10953	26910	0.914761	0.914761	0.872775
contig_10954	13322	2.48656	2.48656	3.10264
contig_10955	10794	0.540023	0.540023	0.342925
contig_10956	6739	2.45166	2.45166	0.498156
contig_10958	5838	1.24139	1.24139	0.37303
contig_10959	10311	2.23974	2.23974	0.406475
contig_1096	15728	1.04519	1.04519	2.19371
contig_10960	16544	1.5918	1.5918	1.53933
contig_10962	15176	0.596766	0.596766	0.61315
contig_10963	5621	0.556023	0.556023	0.564964
contig_10964	31894	2.97924	2.97924	4.17048
contig_10965	25162	2.46961	2.46961	2.94267
contig_10966	23602	1.90947	1.90947	3.88823
contig_10967	7831	1.43302	1.43302	1.92659
contig_10968	7409	0.409698	0.409698	0.332818
contig_10969	12223	2.31881	2.31881	0.651547
contig_10970	5381	1.47505	1.47505	1.26324
contig_10971	5066	1.61493	1.61493	1.34037
contig_10973	9593	1.33559	1.33559	1.72593
contig_10974	35447	0.981075	0.981075	2.03484
contig_10975	12154	1.39504	1.39504	2.10173
contig_10976	17676	0.94608	0.94608	0.653566
contig_10977	11606	1.93156	1.93156	1.92695
contig_10978	6527	1.88756	1.88756	1.57689
contig_10979	41450	1.79257	1.79257	1.65132
contig_10980	5760	0.712121	0.712121	0.749867
contig_10981	9752	0.11758	0.11758	0.103774
contig_10982	10434	1.53919	1.53919	0.822459
contig_10983	7358	0.346282	0.346282	0.381801
contig_10984	48428	1.25436	1.25436	2.8611
contig_10985	8283	0.627936	0.627936	0.585146
contig_10986	11894	0.651992	0.651992	0.626067
contig_10987	11496	0.90067	0.90067	0.833427
contig_10988	10704	1.46835	1.46835	1.21062
contig_10989	8688	0.693722	0.693722	0.989241
contig_1099	62206	2.58439	2.58439	9.81233
contig_10990	53200	1.66816	1.66816	2.5028
contig_10991	18614	3.41632	3.41632	1.69428
contig_10992	11864	1.17961	1.17961	1.97889
contig_10993	6534	0.991071	0.991071	0.606013
contig_10994	10145	0.905553	0.905553	1.19544
contig_10995	56092	3.03632	3.03632	4.9661
contig_10997	7109	0.391004	0.391004	0.345919
contig_10998	40832	4.68677	4.68677	61.9535
contig_10999	5517	0.417552	0.417552	0.324116
contig_11001	18907	0.508344	0.508344	0.304587
contig_11003	15636	3.36924	3.36924	2.84637
contig_11004	19348	0.235441	0.235441	0.284557
contig_11006	8681	2.7808	2.7808	1.63669
contig_11007	6053	5.60918	5.60918	11.4222
contig_11008	100308	1.0802	1.0802	1.93501
contig_1101	114144	9.81079	9.81079	33.215
contig_11011	12681	0.562844	0.562844	0.929741
contig_11013	21053	3.2825	3.2825	5.72287
contig_11014	17896	1.5395	1.5395	0.822859
contig_11015	27035	0.804575	0.804575	1.40903
contig_11016	12332	1.2548	1.2548	2.61603
contig_11017	8568	2.29057	2.29057	1.22271
contig_11018	8455	2.10512	2.10512	1.30795
contig_11019	9153	1.4794	1.4794	0.958551
contig_1102	20267	0.836854	0.836854	1.42327
contig_11020	42898	2.40877	2.40877	4.77092
contig_11021	9002	3.04225	3.04225	19.9622
contig_11022	13308	0.379313	0.379313	0.521156
contig_11023	5247	1.46792	1.46792	2.244
contig_11025	23154	0.868284	0.868284	1.10774
contig_11026	9090	0.595749	0.595749	0.464146
contig_11027	10637	3.1253	3.1253	3.78844
contig_11028	11245	0.186841	0.186841	0.151951
contig_11029	275840	3.31547	3.31547	5.18024
contig_1103	23431	1.47086	1.47086	3.03169
contig_11030	10644	1.04612	1.04612	2.93183
contig_11031	7420	0.82077	0.82077	0.681205
contig_11032	23508	1.03254	1.03254	1.647
contig_11033	25847	0.336654	0.336654	0.486298
contig_11034	14505	1.10428	1.10428	0.988915
contig_11035	13255	1.48356	1.48356	1.10122
contig_11036	154352	3.08529	3.08529	4.46435
contig_11037	40985	0.335497	0.335497	0.84264
contig_11038	5056	1.38585	1.38585	1.03661
contig_11039	6181	0.90383	0.90383	0.919121
contig_1104	10173	0.198942	0.198942	0.159381
contig_11040	36484	3.06594	3.06594	3.88227
contig_11041	57127	1.92299	1.92299	2.50847
contig_11043	17280	2.61389	2.61389	0.592401
contig_11044	5330	0.00289575	0.00289575	0.00288808
contig_11045	11421	0.752817	0.752817	1.41222
contig_11046	20982	2.20152	2.20152	2.48496
contig_11047	24902	0.682975	0.682975	0.831604
contig_11048	11498	1.83363	1.83363	2.78619
contig_11049	39422	3.44113	3.44113	6.32763
contig_1105	6202	0.650694	0.650694	1.28762
contig_11050	15417	0.586952	0.586952	0.959106
contig_11052	5725	0.199641	0.199641	0.214
contig_11053	61995	1.95288	1.95288	3.80479
contig_11054	12289	21290.9	21290.9	2.41188e+09
contig_11055	5182	0.141693	0.141693	0.121644
contig_11057	29921	1.91317	1.91317	4.94234
contig_11058	9316	1.97436	1.97436	4.54571
contig_11059	7803	1.0916	1.0916	1.43556
contig_1106	134666	2.01861	2.01861	3.00005
contig_11060	5852	5.36864	5.36864	25.7781
contig_11061	10950	1.21676	1.21676	1.1296
contig_11062	16315	1.62171	1.62171	0.787415
contig_11063	13213	2.69111	2.69111	1.74352
contig_11064	11422	0.454045	0.454045	0.57436
contig_11065	14940	3.84442	3.84442	6.03112
contig_11066	14199	4.84447	4.84447	13.242
contig_11067	21766	0.996808	0.996808	1.3213
contig_11068	8574	0.405864	0.405864	0.314789
contig_11069	25006	2.15429	2.15429	3.36791
contig_1107	9314	1.04496	1.04496	2.68662
contig_11071	7917	1.38638	1.38638	1.01051
contig_11072	14188	1.33879	1.33879	1.01764
contig_11073	15129	0.799586	0.799586	0.7875
contig_11075	12257	2.0712	2.0712	2.3621
contig_11077	8247	1.18686	1.18686	1.53065
contig_11078	15346	1.70959	1.70959	1.06461
contig_11079	56128	2.57065	2.57065	3.08913
contig_1108	15001	1.71706	1.71706	2.08062
contig_11080	8346	3.03856	3.03856	3.83228
contig_11081	13927	0.47289	0.47289	0.686575
contig_11082	10115	1.82328	1.82328	3.16296
contig_11083	11386	0.970185	0.970185	1.29144
contig_11084	97575	2.90672	2.90672	6.36003
contig_11085	5975	0.96206	0.96206	2.58437
contig_11086	111180	2.28599	2.28599	4.50264
contig_11088	7070	0.764595	0.764595	0.77312
contig_11089	7556	1.50905	1.50905	1.19994
contig_11091	26524	3.53682	3.53682	6.25886
contig_11093	5848	2.75132	2.75132	1.24181
contig_11094	11154	4.4223	4.4223	13.3564
contig_11095	70814	4.99342	4.99342	7.42127
contig_11097	6252	1.15552	1.15552	0.992913
contig_11098	58247	2858.63	2858.63	2.34309e+08
contig_111	9064	4.44122	4.44122	6.38123
contig_11100	21678	2.7938	2.7938	5.09668
contig_11101	10144	0.860917	0.860917	0.934926
contig_11102	6144	1.15582	1.15582	0.490313
contig_11105	8175	1.69408	1.69408	1.13434
contig_11106	17971	0.711183	0.711183	0.539475
contig_11107	9023	1.70968	1.70968	1.64067
contig_11108	26702	0.31154	0.31154	0.304119
contig_11109	30854	0.927697	0.927697	1.1494
contig_1111	114371	6.74959	6.74959	18.4643
contig_11110	13703	1.45134	1.45134	0.980272
contig_11111	44775	3.96513	3.96513	4.89537
contig_11113	5458	0.094009	0.094009	0.0851936
contig_11114	14226	0.89983	0.89983	0.901006
contig_11115	18335	2.03063	2.03063	1.91304
contig_11117	12439	0.689885	0.689885	1.20119
contig_11118	87677	4.64698	4.64698	8.29535
contig_11119	8441	1.4482	1.4482	0.829527
contig_1112	303663	4.95295	4.95295	19.2479
contig_11120	8671	0.630677	0.630677	0.796115
contig_11126	8811	1.50652	1.50652	1.75966
contig_11127	145182	6.43589	6.43589	16.1147
contig_11128	15273	1.78913	1.78913	2.94162
contig_11129	15511	1.92611	1.92611	1.43038
contig_1113	8380	2.26938	2.26938	1.67281
contig_11130	5864	1.24554	1.24554	1.26245
contig_11131	13449	1.42778	1.42778	1.33405
contig_11132	14832	0.611769	0.611769	0.914062
contig_11133	8782	0.18304	0.18304	0.149558
contig_11134	19359	0.437451	0.437451	0.609395
contig_11135	10577	3.94696	3.94696	2.28495
contig_11136	22563	1.76732	1.76732	1.78404
contig_11137	16191	0.15529	0.15529	0.13118
contig_11138	38933	3.43302	3.43302	5.43439
contig_1114	15098	0.635537	0.635537	1.17309
contig_11142	18999	0.179426	0.179426	0.229374
contig_11144	14617	0.380383	0.380383	0.364825
contig_11145	5731	0.983516	0.983516	0.174271
contig_11146	10870	1.65084	1.65084	1.83396
contig_11147	9189	3.74743	3.74743	17.2306
contig_1115	7534	0.192849	0.192849	0.19713
contig_11150	11726	0.845888	0.845888	1.2325
contig_11151	42030	4.31101	4.31101	12.3873
contig_11152	5535	0.35636	0.35636	0.229412
contig_11154	15479	0.547002	0.547002	1.11407
contig_11155	8072	6.80813	6.80813	6.95166
contig_11156	60558	1.949	1.949	2.49586
contig_11157	5375	0.951579	0.951579	1.18725
contig_11158	10620	2.01824	2.01824	1.46431
contig_1116	324146	1.67006	1.67006	3.2187
contig_11160	7432	1.73098	1.73098	1.55904
contig_11162	13703	0.836568	0.836568	0.694719
contig_11165	5518	1.5272	1.5272	0.974846
contig_11166	13135	1.67139	1.67139	1.61249
contig_11167	20287	2.09793	2.09793	2.93203
contig_11168	8365	0.510043	0.510043	0.508792
contig_11169	16598	1.09971	1.09971	0.936277
contig_1117	8038	0.463235	0.463235	0.481469
contig_11171	7432	1.13691	1.13691	0.677145
contig_11172	6855	0.879642	0.879642	0.345099
contig_11173	6681	1.75823	1.75823	1.20633
contig_11175	94760	4.69778	4.69778	8.06369
contig_11178	6441	1.21825	1.21825	0.426268
contig_11179	62492	1.31582	1.31582	3.05378
contig_1118	5396	1.27678	1.27678	0.849989
contig_11182	8303	0.897829	0.897829	0.919522
contig_11183	6243	0.985229	0.985229	0.801483
