contigName	contigLen	totalAvgDepth	mapped_sorted_secondRun.bam	mapped_sorted_secondRun.bam-var
contig_10594	6087	1.61546	1.61546	1.18317
contig_10596	11338	2.1077	2.1077	1.82675
contig_10597	9060	1.99349	1.99349	0.880972
contig_10598	24173	4.18578	4.18578	13.0332
contig_10599	18051	1.88258	1.88258	12.0579
contig_106	17788	0.66164	0.66164	0.815664
contig_1060	7760	2.81564	2.81564	1.39238
contig_10600	65294	3.8116	3.8116	6.13309
contig_10601	7652	1.8679	1.8679	1.5912
contig_10602	6187	2.74921	2.74921	0.557355
contig_10603	7225	1.06163	1.06163	0.705593
contig_10604	19136	0.988465	0.988465	0.887593
contig_10607	59369	1.75852	1.75852	2.03145
contig_10608	6366	0.17471	0.17471	0.144207
contig_10609	40920	1.27989	1.27989	1.86596
contig_1061	25313	2.50189	2.50189	4.51732
contig_10610	7970	0.380563	0.380563	0.745456
contig_10611	22026	0.696014	0.696014	1.72906
contig_10613	8090	3.05945	3.05945	1.54999
contig_10614	9737	1.75529	1.75529	0.501557
contig_10615	5072	1.60484	1.60484	1.14823
contig_10616	14839	1.0514	1.0514	0.871381
contig_10617	8001	1.13794	1.13794	1.16122
contig_10618	35650	2.8489	2.8489	3.55902
contig_10619	6409	0.0677425	0.0677425	0.0631638
contig_1062	7563	0.339269	0.339269	0.459131
contig_10620	26726	1.74801	1.74801	2.35462
contig_10621	17232	1.21303	1.21303	1.65853
contig_10622	9564	1.53941	1.53941	0.950031
contig_10623	10429	0.922755	0.922755	1.99662
contig_10624	9341	1.5612	1.5612	1.03264
contig_10625	32754	0.914857	0.914857	1.2472
contig_10626	11772	1.0524	1.0524	1.94563
contig_10627	5579	1.34574	1.34574	0.452119
contig_10628	9378	0.714673	0.714673	1.03127
contig_10629	5957	2.15757	2.15757	0.329089
contig_10630	5944	0.602175	0.602175	0.41152
contig_10631	9497	0.0988552	0.0988552	0.0890882
contig_10632	38622	1.17072	1.17072	1.24137
contig_10633	7807	1.67742	1.67742	2.60289
contig_10634	5695	1.67358	1.67358	0.882577
contig_10635	7633	2.1184	2.1184	1.20231
contig_10636	5494	1.84637	1.84637	0.463197
contig_10637	15870	0.479326	0.479326	0.564701
contig_10638	6241	0.482023	0.482023	0.254648
contig_10639	5123	2.72853	2.72853	1.43998
contig_1064	8908	2.22916	2.22916	1.04298
contig_10640	28867	2.4498	2.4498	1.3898
contig_10641	5855	1.77055	1.77055	0.182094
contig_10643	5203	0.794775	0.794775	1.04123
contig_10644	9667	1.63823	1.63823	0.525968
contig_10645	30090	1.92505	1.92505	3.18543
contig_10646	6281	1.31137	1.31137	0.643476
contig_10647	13060	2.59094	2.59094	2.20746
contig_10648	51998	4.24954	4.24954	6.41665
contig_10649	10315	0.682341	0.682341	0.785742
contig_1065	7225	0.734558	0.734558	1.08982
contig_10650	7493	0.569931	0.569931	0.843811
contig_10651	15312	0.708284	0.708284	0.751883
contig_10652	10887	0.0465679	0.0465679	0.0444018
contig_10653	12090	0.59062	0.59062	0.522364
contig_10654	62211	1.89175	1.89175	2.48517
contig_10655	14790	2.33251	2.33251	1.1273
contig_10656	7000	0.654599	0.654599	0.517559
contig_10657	9180	1.20808	1.20808	1.96649
contig_10658	6633	1.52306	1.52306	2.82679
contig_10659	47191	3.02285	3.02285	6.70532
contig_10660	6658	1.12139	1.12139	1.18451
contig_10662	10510	1.72172	1.72172	1.12425
contig_10663	13941	1.56675	1.56675	0.945198
contig_10664	5321	0.386192	0.386192	0.524925
contig_10665	6569	1.38635	1.38635	1.52351
contig_10666	12011	0.673383	0.673383	0.899624
contig_10667	6397	0.838002	0.838002	0.453706
contig_10668	10114	0.724107	0.724107	1.01446
contig_10669	9385	2.45176	2.45176	1.05491
contig_1067	51576	1.25104	1.25104	1.59867
contig_10670	9866	0.354879	0.354879	0.374334
contig_10671	6762	0.730793	0.730793	0.350452
contig_10672	6214	0.821735	0.821735	1.04375
contig_10673	12061	1.45126	1.45126	1.58494
contig_10674	21945	0.649644	0.649644	0.982204
contig_10675	8481	0	0	0
contig_10677	9362	1.82208	1.82208	1.27774
contig_10678	30393	4.78815	4.78815	4.15554
contig_10679	9882	0.110152	0.110152	0.125981
contig_1068	23389	2.13112	2.13112	3.45471
contig_10680	10536	1.36751	1.36751	1.16977
contig_10681	6512	0.214555	0.214555	0.31034
contig_10682	9584	1.60854	1.60854	1.77915
contig_10683	6955	1.34989	1.34989	0.454421
contig_10684	6080	2.17622	2.17622	0.681868
contig_10685	18188	1.3145	1.3145	1.97135
contig_10686	12046	1.99546	1.99546	1.13495
contig_10687	5945	0.659534	0.659534	1.38268
contig_10688	20102	2.07503	2.07503	2.61127
contig_10689	22909	0.721209	0.721209	1.475
contig_1069	14703	1.00591	1.00591	0.95186
contig_10690	7904	0.0505546	0.0505546	0.0480124
contig_10691	8754	1.43573	1.43573	1.55616
contig_10692	24878	1.25631	1.25631	0.956322
contig_10693	10536	1.5	1.5	0.487867
contig_10694	9572	0.699108	0.699108	0.52606
contig_10695	12204	1.12933	1.12933	0.699707
contig_10696	5596	1.28186	1.28186	0.892217
contig_10697	38909	2.25899	2.25899	1.08907
contig_10698	11162	2.25627	2.25627	5.85677
contig_107	46785	2.844	2.844	4.97406
contig_1070	47324	3.75512	3.75512	5.93983
contig_10700	23363	1.09546	1.09546	1.02651
contig_10702	32300	2.44992	2.44992	4.03225
contig_10703	44469	1.68539	1.68539	2.44869
contig_10706	17629	0.898564	0.898564	4.96693
contig_10708	11803	1.59041	1.59041	0.76488
contig_10709	5300	1.86874	1.86874	0.63065
contig_1071	14512	1.45022	1.45022	1.68291
contig_10710	13115	1.55596	1.55596	1.71236
contig_10711	6974	0.919402	0.919402	0.519968
contig_10712	38192	1.6528	1.6528	2.2356
contig_10714	15962	1.2082	1.2082	0.612033
contig_10717	9100	1.57732	1.57732	0.450572
contig_10718	6015	0.61347	0.61347	0.530491
contig_10719	8772	0.997448	0.997448	0.811538
contig_1072	26337	0.172032	0.172032	0.365913
contig_10720	11686	1.33504	1.33504	0.804407
contig_10724	8908	1.11395	1.11395	1.70592
contig_10725	16537	2.97248	2.97248	3.68243
contig_10726	5009	1.49578	1.49578	1.83172
contig_10727	8516	1.57722	1.57722	0.269162
contig_10728	6894	0.690836	0.690836	0.507298
contig_1073	24982	1.40947	1.40947	1.06082
contig_10730	12276	2.83836	2.83836	2.82358
contig_10734	7949	0.873061	0.873061	0.857439
contig_10735	20513	0.936257	0.936257	1.73538
contig_10736	11386	2.37763	2.37763	1.70268
contig_10737	62762	1.35417	1.35417	2.67081
contig_10738	6070	0.842399	0.842399	0.965986
contig_1074	22253	0.380672	0.380672	0.696895
contig_10740	6088	2.35685	2.35685	0.857134
contig_10741	13822	1.04681	1.04681	0.756811
contig_10742	14087	0.393772	0.393772	0.583928
contig_10743	5586	1.46339	1.46339	1.04361
contig_10744	11460	0.997347	0.997347	1.13737
contig_10745	6205	1.39026	1.39026	0.23999
contig_10746	7336	0.139159	0.139159	0.250944
contig_10747	12915	0.99859	0.99859	0.857394
contig_10748	11170	0.679946	0.679946	1.02236
contig_10749	81022	1.721	1.721	3.20795
contig_1075	13256	2.44766	2.44766	0.95598
contig_10750	9719	1.09301	1.09301	0.629951
contig_10751	10570	0.689443	0.689443	1.25326
contig_10752	15654	1.43021	1.43021	2.37178
contig_10753	31454	2.24527	2.24527	3.52425
contig_10754	5020	0.70308	0.70308	0.801948
contig_10755	16346	0.919733	0.919733	1.38245
contig_10757	15837	1.52317	1.52317	0.89195
contig_10758	6329	0.587312	0.587312	0.79274
contig_10759	27108	2.29494	2.29494	2.34129
contig_1076	5079	0.86265	0.86265	1.01502
contig_10760	6524	1.98431	1.98431	1.65864
contig_10761	8162	0.436096	0.436096	0.70422
contig_10762	20593	0.552805	0.552805	0.901779
contig_10763	5629	0.88465	0.88465	0.942882
contig_10764	10754	0.267163	0.267163	0.358367
contig_10765	19345	1.72316	1.72316	1.41228
contig_10766	10366	2.32782	2.32782	1.51629
contig_10767	6732	2.33683	2.33683	1.05126
contig_10768	20984	0.468753	0.468753	0.614897
contig_10769	12185	1.42526	1.42526	1.50131
contig_1077	27382	4.29443	4.29443	10.9812
contig_10770	13007	2.35498	2.35498	3.6853
contig_10771	6513	1.85573	1.85573	0.440039
contig_10772	14492	1.48529	1.48529	1.41897
contig_10773	13377	1.66954	1.66954	2.39406
contig_10774	5102	2.05594	2.05594	1.91621
contig_10775	10123	1.8877	1.8877	1.31297
contig_10776	6071	1.48742	1.48742	0.852909
contig_10777	9748	1.2437	1.2437	2.07184
contig_10778	5767	2.09507	2.09507	1.35456
contig_10779	8342	0.365601	0.365601	0.232212
contig_1078	30799	2.06565	2.06565	3.56805
contig_10780	6093	1.57311	1.57311	0.777535
contig_10781	20066	2.41791	2.41791	1.82772
contig_10782	13409	0.934761	0.934761	0.879507
contig_10783	8933	0.227599	0.227599	0.251183
contig_10784	8494	5.21848	5.21848	15.925
contig_10785	29112	2.29694	2.29694	1.79881
contig_10786	10426	0.851693	0.851693	1.07251
contig_10787	6885	0.301708	0.301708	0.329833
contig_10789	5872	0.339042	0.339042	0.391233
contig_1079	10941	1.79464	1.79464	1.89734
contig_10790	8009	0.629088	0.629088	0.406211
contig_10791	13958	2.06974	2.06974	1.95533
contig_10792	9468	0.718824	0.718824	1.18501
contig_10793	5977	0.250901	0.250901	0.331481
contig_10794	24079	0.859167	0.859167	1.58696
contig_10795	95757	3.8164	3.8164	5.49587
contig_10796	10410	1.84133	1.84133	0.847111
contig_10797	60117	3.24729	3.24729	7.49983
contig_10798	6591	1.98929	1.98929	0.758722
contig_108	43937	2.41981	2.41981	5.54065
contig_10800	16330	1.26737	1.26737	1.44393
contig_10802	6649	1.16387	1.16387	1.52081
contig_10803	10792	3.25897	3.25897	5.67743
contig_10804	12493	1.99806	1.99806	1.08831
contig_10805	27459	1.20704	1.20704	2.32687
contig_10806	21411	1.25229	1.25229	1.62638
contig_10807	17378	1.27304	1.27304	0.833615
contig_10808	7355	0.27703	0.27703	0.32354
contig_10809	18022	2.13295	2.13295	1.83213
contig_10810	5541	0.739751	0.739751	0.915352
contig_10812	28528	0.365494	0.365494	0.576411
contig_10813	10442	1.56801	1.56801	0.671008
contig_10814	8802	0.319117	0.319117	0.381427
contig_10815	5552	0.631063	0.631063	1.16897
contig_10816	6312	0.474521	0.474521	0.288681
contig_10817	6585	0.1554	0.1554	0.250032
contig_10818	7071	1.76709	1.76709	1.19052
contig_10819	17057	1.39457	1.39457	1.47873
contig_1082	18948	0.909778	0.909778	1.42134
contig_10820	8246	1.29286	1.29286	1.07137
contig_10821	7833	1.91319	1.91319	1.38505
contig_10822	20480	1.19297	1.19297	0.979758
contig_10823	8738	2.32441	2.32441	4.04029
contig_10824	24805	2.05472	2.05472	2.12088
contig_10825	7315	0.99679	0.99679	1.18659
contig_10827	9633	1.00095	1.00095	0.86279
contig_10828	13536	2.33348	2.33348	4.00161
contig_10829	14829	1.13264	1.13264	2.09
contig_1083	8811	0.837779	0.837779	0.790871
contig_10830	5089	1.88277	1.88277	1.13063
contig_10831	6451	0.447865	0.447865	0.28889
contig_10832	6165	1.95345	1.95345	0.740437
contig_10833	8568	0.593253	0.593253	0.702103
contig_10835	9647	0.361272	0.361272	0.71276
contig_10837	9250	0.624176	0.624176	0.911435
contig_10839	5304	2.18782	2.18782	3.29006
contig_1084	33310	1.69352	1.69352	1.76093
contig_10840	6400	2.0928	2.0928	1.22688
contig_10841	14023	0.420241	0.420241	0.635211
contig_10842	16545	1.51229	1.51229	0.969125
contig_10843	17879	3.0696	3.0696	4.18056
contig_10844	20178	2.35066	2.35066	2.37238
contig_10845	14037	2.19349	2.19349	2.6276
contig_10846	7490	0.964986	0.964986	0.347447
contig_10847	7671	1.05225	1.05225	1.25332
contig_10848	38970	2.09044	2.09044	3.29704
contig_10849	10169	0	0	0
contig_1085	17260	1.03781	1.03781	1.43868
contig_10850	7304	2.2059	2.2059	15.7582
contig_10851	12099	1.21391	1.21391	0.869964
contig_10852	10416	1.04237	1.04237	1.26305
contig_10853	8729	1.31321	1.31321	1.3362
contig_10854	24669	0.282189	0.282189	0.399141
contig_10855	7985	1.43255	1.43255	0.396114
contig_10856	30934	0.567568	0.567568	0.966495
contig_10857	6319	1.562	1.562	8.19064
contig_10858	10816	1.11701	1.11701	1.54962
contig_10859	7906	1.34038	1.34038	0.754245
contig_1086	18192	2.07388	2.07388	1.46302
contig_10862	13029	1.74354	1.74354	1.03301
contig_10863	10469	0.118713	0.118713	0.277951
contig_10864	8720	0.494166	0.494166	0.720026
contig_10865	21916	2.65947	2.65947	2.65235
contig_10866	12837	0.588476	0.588476	0.78933
contig_10867	8745	1.20489	1.20489	1.50661
contig_10868	7552	0.923264	0.923264	0.591022
contig_10869	25110	1.16867	1.16867	1.59149
contig_1087	6696	2.05973	2.05973	0.304594
contig_10870	17977	0.715376	0.715376	0.815996
contig_10871	16979	1.75352	1.75352	1.72017
contig_10872	5922	0.746881	0.746881	0.705815
contig_10873	7294	1.26484	1.26484	1.56078
contig_10874	6950	2.645	2.645	0.376384
contig_10875	21371	1.78696	1.78696	1.80593
contig_10876	14373	1.09773	1.09773	1.13774
contig_10877	28019	2.9719	2.9719	3.36666
contig_10878	14591	1.6028	1.6028	0.965069
contig_10879	11813	2.077	2.077	0.952216
contig_1088	26576	3.09752	3.09752	10.6254
contig_10880	18066	1.96316	1.96316	1.28521
contig_10881	7045	1.26352	1.26352	1.75052
contig_10882	10839	1.38058	1.38058	0.56269
contig_10883	27039	1.90636	1.90636	2.62641
contig_10884	6261	0.958763	0.958763	1.34718
contig_10885	13259	1.84263	1.84263	1.72081
contig_10886	7768	2.82016	2.82016	0.899243
contig_10887	17055	1.88997	1.88997	0.940607
contig_10888	24283	2.50582	2.50582	1.96345
contig_10889	19257	2.26655	2.26655	4.43043
contig_1089	31253	1.99743	1.99743	3.05558
contig_10890	12542	1.07061	1.07061	1.68097
contig_10892	11307	1.22425	1.22425	1.69719
contig_10894	8852	1.97311	1.97311	1.81894
contig_10895	11300	1.70063	1.70063	2.56143
contig_10896	12024	1.08784	1.08784	0.611944
contig_10897	6526	1.33799	1.33799	1.53331
contig_10898	38610	3.08336	3.08336	3.70926
contig_10899	5141	2.03987	2.03987	0.523661
contig_109	189451	3.56022	3.56022	6.79372
contig_1090	23793	2.13027	2.13027	2.60997
contig_10900	10332	1.77902	1.77902	1.37448
contig_10901	8724	1.58619	1.58619	1.26864
contig_10902	10263	1.62187	1.62187	1.03263
contig_10903	6997	0.289616	0.289616	0.351296
contig_10904	8445	1.80711	1.80711	1.37173
contig_10905	146315	3.98037	3.98037	3.65462
contig_10906	8479	1.97227	1.97227	0.496228
contig_10907	7665	0	0	0
contig_10908	25744	0.801633	0.801633	2.1514
contig_10909	8299	1.93165	1.93165	2.62585
contig_1091	7410	1.1668	1.1668	1.454
contig_10911	12879	2.40184	2.40184	2.46037
contig_10912	7951	0.846943	0.846943	0.258117
contig_10914	5695	0.823986	0.823986	0.650128
contig_10915	24506	1.14001	1.14001	0.904826
contig_10916	10101	1.3681	1.3681	0.856369
contig_10917	11903	1.32638	1.32638	1.51608
contig_10918	6507	0.537832	0.537832	0.561399
contig_10919	8638	1.6382	1.6382	1.64858
contig_1092	15381	1.88097	1.88097	1.4531
contig_10920	7835	1.15355	1.15355	0.95786
contig_10921	16861	1.33283	1.33283	1.88405
contig_10922	16371	1.18649	1.18649	1.81676
contig_10924	9347	1.60368	1.60368	1.04117
contig_10925	14089	1.48282	1.48282	1.25919
contig_10926	5710	2.6741	2.6741	1.62008
contig_10927	15730	1.17291	1.17291	0.681009
contig_10928	30634	2.1547	2.1547	2.28249
contig_10929	8053	0.874478	0.874478	0.594472
contig_1093	41406	1.58103	1.58103	2.84305
contig_10930	14301	2.2279	2.2279	1.10246
contig_10931	8042	1.36733	1.36733	1.21456
contig_10933	7574	0.527478	0.527478	0.31907
contig_10934	19329	3.31295	3.31295	3.98453
contig_10935	34625	0.660247	0.660247	0.718438
contig_10936	6024	1.20923	1.20923	0.794158
contig_10938	9019	2.85658	2.85658	4.24425
contig_10939	11436	1.30923	1.30923	0.699708
contig_1094	25175	2.33187	2.33187	4.19621
contig_10940	10861	1.67333	1.67333	0.799838
contig_10941	6885	0.222272	0.222272	0.172904
contig_10942	21975	0.956426	0.956426	1.615
contig_10943	9120	1.2107	1.2107	0.825749
contig_10944	20022	0.452899	0.452899	0.496318
contig_10945	5573	1.91296	1.91296	0.704332
contig_10946	7186	0	0	0
contig_10947	5549	2.02538	2.02538	0.373738
contig_10948	21705	1.16451	1.16451	1.40823
contig_10949	84204	1.4055	1.4055	2.39913
contig_1095	17505	0.950389	0.950389	0.92994
contig_10950	9490	0.46606	0.46606	0.842301
contig_10951	14653	1.88651	1.88651	1.19844
contig_10953	8159	1.23149	1.23149	2.32966
contig_10955	27057	1.64251	1.64251	2.66252
contig_10956	13860	0.988257	0.988257	0.854487
contig_10957	7645	1.81921	1.81921	2.6223
contig_10958	6535	0.839468	0.839468	0.901355
contig_10959	33004	1.51129	1.51129	1.65313
contig_1096	109291	4.14856	4.14856	4.69019
contig_10960	5757	0.290708	0.290708	0.384255
contig_10961	19613	0.251143	0.251143	0.563707
contig_10962	10335	0.587531	0.587531	0.896278
contig_10963	5523	1.49656	1.49656	0.998365
contig_10964	14203	1.70419	1.70419	0.767587
contig_10966	13853	1.21973	1.21973	0.952972
contig_10969	7018	0.225684	0.225684	0.248733
contig_1097	12764	1.36634	1.36634	3.72506
contig_10970	5670	2.31395	2.31395	0.498082
contig_10971	5204	1.85991	1.85991	1.35653
contig_10972	9890	1.68275	1.68275	0.938451
contig_10973	7383	2.57791	2.57791	1.08137
contig_10974	12533	2.05548	2.05548	0.897427
contig_10975	7378	1.77366	1.77366	0.895224
contig_10979	5199	1.94949	1.94949	1.64855
contig_1098	106005	2.82027	2.82027	6.84151
contig_10980	20056	1.18015	1.18015	0.927915
contig_10982	11379	1.43067	1.43067	1.60455
contig_10983	17771	0.344929	0.344929	0.368828
contig_10984	8349	0.959263	0.959263	0.997331
contig_10985	5972	0	0	0
contig_10986	16829	3.94952	3.94952	4.86132
contig_10987	5514	0	0	0
contig_10988	7373	1.99806	1.99806	1.08834
contig_10989	5809	0.790422	0.790422	0.63936
contig_1099	25018	2.59446	2.59446	4.43937
contig_10990	10316	0.644108	0.644108	0.699129
contig_10991	17492	1.93599	1.93599	1.32001
contig_10992	9318	1.12118	1.12118	0.581229
contig_10993	7368	1.84497	1.84497	1.00416
contig_10994	7206	1.69855	1.69855	0.540302
contig_10995	5616	1.23893	1.23893	0.571277
contig_10996	12773	1.81819	1.81819	3.79069
contig_10997	27518	1.19446	1.19446	1.59265
contig_10998	13358	2.67565	2.67565	0.767616
contig_1100	9069	0.51508	0.51508	0.952691
contig_11001	10365	1.22163	1.22163	1.76097
contig_11002	5801	2.33038	2.33038	0.674371
contig_11003	7227	2.4964	2.4964	1.95975
contig_11004	11998	1.34673	1.34673	0.648525
contig_11005	7655	0.578548	0.578548	0.781735
contig_11007	9570	1.6362	1.6362	0.946536
contig_11008	16199	1.6611	1.6611	1.60554
contig_11009	9482	2.8922	2.8922	3.08964
contig_1101	13056	1.44863	1.44863	2.22356
contig_11010	19704	3.53493	3.53493	6.27088
contig_11011	6831	2.06286	2.06286	0.943067
contig_11012	9119	1.33961	1.33961	1.45381
contig_11013	15927	1.76345	1.76345	2.6887
contig_11014	7044	1.28242	1.28242	1.65431
contig_11015	17317	1.82961	1.82961	0.72286
contig_11016	10776	2.86194	2.86194	2.97379
contig_11017	9064	0.688355	0.688355	0.580961
contig_11018	24644	3.92031	3.92031	7.09851
contig_11019	6340	0.163166	0.163166	0.204102
contig_1102	7050	1.63261	1.63261	0.255347
contig_11020	10671	1.06739	1.06739	0.597214
contig_11021	10635	1.23023	1.23023	0.626942
contig_11024	9140	2.02347	2.02347	1.31565
contig_11025	11123	1.50971	1.50971	1.07838
contig_11027	14932	1.92937	1.92937	1.16328
contig_11028	8898	0	0	0
contig_11029	23985	1.64896	1.64896	1.01644
contig_1103	5731	1.24798	1.24798	1.17077
contig_11030	12578	1.04216	1.04216	0.678544
contig_11032	6361	3.44679	3.44679	1.624
contig_11033	12397	2.2443	2.2443	2.56807
contig_11034	7456	2.54188	2.54188	2.74419
contig_11035	6025	1.58111	1.58111	1.80767
contig_11036	9475	2.91013	2.91013	3.29605
contig_11038	7735	3.08833	3.08833	2.11196
contig_11039	6139	1.73218	1.73218	0.244229
contig_1104	10797	1.68442	1.68442	2.8718
contig_11040	15281	1.13786	1.13786	0.725127
contig_11041	6335	1.47583	1.47583	1.28349
contig_11042	27401	0.999523	0.999523	1.06958
contig_11043	30331	1.81028	1.81028	4.31883
contig_11044	9740	0.689051	0.689051	0.725452
contig_11045	19563	0.843095	0.843095	1.55767
contig_11046	13999	1.06889	1.06889	0.79067
contig_11047	7027	1.61989	1.61989	2.25039
contig_11048	50908	1.9593	1.9593	1.94424
contig_11049	7006	1.0687	1.0687	0.299716
contig_1105	683575	8.38691	8.38691	25.4932
contig_11050	43425	0.866898	0.866898	1.75286
contig_11051	6072	0.841608	0.841608	0.769371
contig_11052	9184	0.112243	0.112243	0.11958
contig_11053	5511	1.44003	1.44003	0.826672
contig_11056	7607	1.77699	1.77699	0.585644
contig_11057	6856	0.469729	0.469729	0.403347
contig_11058	15885	1.21875	1.21875	1.64131
contig_11059	5462	0.472703	0.472703	0.360356
contig_11060	16136	3.14713	3.14713	2.97174
contig_11062	11112	1.78024	1.78024	1.2007
contig_11064	5772	1.74191	1.74191	0.718141
contig_11065	14823	1.41266	1.41266	1.51289
contig_11066	9112	1.2726	1.2726	0.431058
contig_11067	35163	1.29255	1.29255	2.33592
contig_11068	20576	1.60511	1.60511	1.37908
contig_11069	8395	0.545179	0.545179	0.36878
contig_11070	16033	0.601775	0.601775	0.710332
contig_11071	6618	1.22418	1.22418	0.523721
contig_11072	5042	0.381848	0.381848	0.242228
contig_11073	9261	0.256064	0.256064	0.309366
contig_11074	7497	1.3547	1.3547	0.693133
